,itemID,title,author,publisher,main topic,subtopics
2465,6386,Harry Potter and the Half-Blood Prince - Hufflepuff Edition,J. K. Rowling,Bloomsbury UK,FBA,"[FM,YFB,YFC,YFH]"
2466,52175,Harry Potter(TM) - Winterzeit in Hogwarts,,AMEET Verlag,YBG,[YBL]
2467,69428,Janosch Magnet-Spiel-Buch,,Schwager und Steinlein,YBC,"[5AD,X,YBC,YBG,YBL,YZG]"
2468,62691,Geschichten von Paddington,Michael Bond,"Beltz GmbH, Julius",YNNJ23,"[5AF,YFC,YFP,YNNJ23]"
2469,29851,"Overlord, Vol. 3 (light novel)",Kugane Maruyama,"Little, Brown & Company",FL,[]
2470,34863,Black Blade,Jennifer Estep,Piper Verlag GmbH,YFHR,"[5AQ,5AX,FMR,FMX,YFM]"
2471,62746,Black Blade,Jennifer Estep,Piper Verlag GmbH,YFH,"[5AQ,5AX,FMX,YFHR]"
2472,52605,EXIT - Das Buch: Tagebuch der Zeit,Dimitris Chassapakis,Franckh-Kosmos,YBL,"[WDM,YF]"
2473,68780,EXIT - Das Buch - Logbuch 1907,Giorgos Kiafas,Franckh-Kosmos,YNVP,[YBG]
2474,48428,Mick Harte Was Here,Barbara Park,RANDOM HOUSE,YXG,"[YF,YXE]"
2475,63302,"Forever, Ida - Und raus bist du",Alex Pohl,cbt,YFCF,"[5AQ,YFCF,YXD,YXGS,YXHB,YXHL,YXLD2,YXQ,3MRBH]"
2476,10994,Bis Utopia,Marlon Thorjussen,epubli,FL,[]
2477,52523,Der Pakt der Bücher,Kai Meyer,FISCHER Taschenbuch,FMM,"[1DDU-GB-ESL,FBA]"
2478,513,Geheimnisvolle Sticker-Welt: Tiere im Wald,Carola von Kessel,moses. Verlag GmbH,YNV,[5AG]
2479,16543,Mein erstes Stickerbuch: Ostern,Jessica Greenwell,Usborne Verlag,YBG,"[5AC,5HPF,YBL]"
2480,63587,Der Wasser-Überraschungs-Pinsel - Jesus und seine Wunder,,"SCM Brockhaus, R.",YBCB,"[5AC,YBG]"
2481,52577,Das Genesis Backup 2,Dale Harwin,epubli,FL,[]
2482,67332,Rhythm of War,Brandon Sanderson,Orion Publishing Group,FM,[]
2483,27155,Funkelnde Zauberwesen. Krickel-Kratz-Malbilder,Marie Rose Boisson,Arena Verlag GmbH,YBG,"[5AH,YBL]"
2484,30366,Die Stimmen des Abgrunds,Peter V. Brett,Heyne Taschenbuch,FMB,[FL]
2485,66559,Zauberhafter Malblock,,Coppenrath F,YBCH,"[5AF,5JA,YBCH,YBG,YBGC,YBL,YNV,YZS]"
2486,21199,Mein superdicker Pferdefreunde-Malblock,,Coppenrath F,YNNJ24,"[5AF,5JA,YBCH,YBG,YBGC,YBL,YNNJ24,YNV]"
2487,41046,Engelsflammen,Lauren Kate,cbt,YFHR,[5AP]
2488,30593,The Dragon Reborn,Robert Jordan,TOR BOOKS,FMB,[]
2489,60352,Die Nebel von Avalon,Marion Zimmer Bradley,FISCHER Taschenbuch,FMB,"[FYT,YP]"
2490,23305,The Hundred and One Dalmatians Modern Classic,Dodie Smith,Egmont UK Ltd,YFA,[YFP]
2491,30930,Dark Elements - Funkelnde Gnade,Jennifer L. Armentrout,Mira Taschenbuch Verlag,FMR,"[FMR,FMX,FRT,YF]"
2492,1397,Der Name des Windes,Patrick Rothfuss,Klett-Cotta Verlag,FMB,[FYT]
2493,3051,Elfenmacht,Bernhard Hennen,Heyne Verlag,FMB,[]
2494,13996,Wonder,R. J. Palacio,Random House Children's,YXQF,"[5AK,YFS,YP,YXD,YXF]"
2495,77392,Berührung der Nacht,Lara Adrian,LYX,FBA,"[5JA,1KBB,F,FB,FBA,FM,FMR,FR,FRD,FRT,3MRB]"
2496,62489,Black Sun,Rebecca Roanhorse,GALLERY BOOKS,FMB,"[1K,FB,FMH]"
2497,67779,Star Wars(TM) - Der Erbe der Jedi-Ritter,Kevin Hearne,Blanvalet,FLS,"[FM,FYT]"
2498,47180,Pass auf im Straßenverkehr,Angela Weinhold,Ravensburger Verlag,YNMK,"[5AD,YBL,YNTR,YXR,YXZG]"
2499,43192,Im Zeichen der Mohnblume - Die Schamanin,R.F. Kuang,Blanvalet Taschenbuchverl,FMB,[]
2500,61749,Six of Crows,Leigh Bardugo,Hachette Children's  Book,YFHR,"[5AN,4CL,YFM]"
2501,31415,Glitzer-Sticker-Malblock. Prinzessinnen,,Tessloff Verlag,YBGC,"[5AF,YBL]"
2502,37184,Feuerwehrmann Sam: Brandheißer Sticker- und Malspaß,,Panini Verlags GmbH,YBCH,"[5AC,YBCH,YBG,YBGC,YBL,YBLP,YBLT]"
2503,60127,Erstes Stickern Prinzessin,,Ars Edition GmbH,YBG,"[5AC,YBG]"
2504,24700,Young Elites,Marie Lu,Oetinger Taschenbuch GmbH,YF,[5AQ]
2505,5926,Scavengers,Darren Simpson,Usborne Publishing Ltd,YFB,"[4CL,YFN]"
2506,49994,Mein superdicker Mal- und Bastelblock. Frohe Ostern!,,Arena Verlag GmbH,YBGC,"[5AD,5HPF,YBL]"
2507,15763,Die Dinosaurier,Angela Weinhold,Ravensburger Verlag,YNNA,"[5ABK,YBLL,YNNA]"
2508,30421,Entdecke den Bauernhof,Inka Friese,Ravensburger Verlag,YNNF,"[5AD,YBCB,YBG,YBL,YNML,YNNF]"
2509,25946,Mr. Men Box Set,Roger Hargreaves,PRICE STERN SLOAN INC,YFQ,[]
2510,14134,Das Silmarillion,John Ronald Reuel Tolkien,Klett-Cotta Verlag,FMB,"[FYT,YFH]"
2511,56275,Tagebuch - Einhorn-Paradies - Mein Tagebuch,,Coppenrath F,WZSN,"[5JA,YBL,YFH,YZS]"
2512,32218,Vampire Academy Box Set 1-6,Richelle Mead,Penguin LCC US,YXHB,"[5AN,YFD,YFG,YFH,YFM,YFS,YNX]"
2513,47901,Almost,Anne Eliot,dtv Verlagsgesellschaft,JBFK2,"[5AQ,5JA,1KBB,FRD,FYT,JBFK2,VFJM,YFM,YXQ]"
2514,75337,Verlockung der Dunkelheit,Lara Adrian,LYX,FBA,"[5JA,1KBB,F,FB,FBA,FM,FMR,FR,FRD,FRT,3MRB]"
2515,40140,Alisya,Peter Zimmermann,Books on Demand,FL,[5X]
2516,64385,Usborne Minis - Osterrätsel,Simon Tudhope,Usborne Verlag,YBG,[5HPF]
2517,32194,Das Silmarillion,John R. R. Tolkien,Klett-Cotta Verlag,FBC,"[FBC,FMB,FMH,FYT]"
2518,54325,Neverwhere. Illustrated Edition,Neil Gaiman,Harper Collins Publ. USA,FMX,"[1DDU-GB-ESL,FB]"
2519,20457,Wicked - Eine Liebe zwischen Licht und Dunkelheit,Jennifer L. Armentrout,Heyne Taschenbuch,FMR,"[1KBB-US-SWLN,3MRB]"
2520,74733,The Infernal Devices: Clockwork Angel/Clockwork Prince/Clockwork Princess,Cassandra Clare,MARGARET K MCELDERRY BOOKS,YFC,"[1D,YFH,YFT]"
2521,28704,Die Chroniken von Narnia 02. Der König von Narnia,"Clive Staples Lewis, C. S. Lewis","Ueberreuter, Carl Verlag",YFH,"[5AL,5HPD,FM,YFH,YFJ]"
2522,24351,Pretty Little Liars 01 - Unschuldig,Sara Shepard,cbt,YFCF,"[5AQ,1KBB,YFM]"
2523,5911,Skulduggery Pleasant 09. Das Sterben des Lichts,Derek Landy,Loewe Verlag GmbH,YNXB3,"[5AN,5AQ,4Z-DE-D,FFD,FFK,FJ,FK,YFB,YFC,YFD,YFH,YNXB3]"
2524,3976,Transport 4,Phillip P. Peterson,Books on Demand,FLS,[]
2525,24121,Wir pfeifen auf den Gurkenkönig,Christine Nöstlinger,Rowohlt Taschenbuch,YFB,"[5AJ,5AK,4CD,1DFA,WH,YFB,YFH,YFN,YFQ,YP]"
2526,27477,Die Splitter der Macht,Brandon Sanderson,Heyne Taschenbuch,FMB,"[FMB,FYT]"
2527,49630,Expedition to the Mountains of the Moon,Mark Hodder,Snowbooks Ltd,FMH,[]
2528,13186,"Hau ab, du Flasche!",Ann Ladiges,Rowohlt Taschenbuch,YFB,"[5AN,4CF,YFB,YXJ]"
2529,39667,Miraculous: Superstarker Sticker- und Malspaß,Panini,Panini Verlags GmbH,YBCH,"[5AG,YBGC,YBL]"
2530,39166,Miraculous: Zeichne deine Helden Schritt für Schritt,Panini,Panini Verlags GmbH,YBGC,"[5AG,AFFC,AGH,AGZ,WFA,YBL]"
2531,63090,Babylon's Ashes,James S. A. Corey,"Little, Brown Book Group",FL,[]
2532,36243,Chain of Gold,Cassandra Clare,Goldmann Verlag,FMR,"[1DDF-FR-LA,1DDU-GB-ESL,FM,FMR,FMX,FYT,3MNQ-GB-V,3MPBA]"
2533,46874,Der Erlöser,J. R. Ward,Heyne Taschenbuch,FRT,"[1KBB-US-NAK,FM,3MRBF]"
2534,18259,Das Schweigen der Sterne,M. B. Henning,Books on Demand,FLS,[]
2535,3938,Angel Mage,Garth Nix,Orion,FJ,[]
2536,16389,The Left-Handed Booksellers of London,Garth Nix,Orion Publishing Group,FMB,"[FJ,FL]"
2537,24340,LEGO® NINJAGO® - 1001 Sticker,,AMEET Verlag,YBG,[YBL]
2538,62231,"The Russian Cage, Volume 3",Charlaine Harris,SAGA PR,FMH,"[FH,FMT]"
2539,46684,Beren and Luthien,John Ronald Reuel Tolkien,Harper Collins Publ. UK,FM,[FN]
2540,75617,Rätsel querbeet,Sibylle Bamberger,Francke Buchhandlung GmbH,YBG,"[5AH,5PGM,YBG,YBL,YNR]"
2541,66143,Nevernight,Jay Kristoff,THOMAS DUNNE BOOKS,FMB,"[FLM,FMH]"
2542,61073,"Always and forever, Lara Jean",Jenny Han,dtv Verlagsgesellschaft,YFM,"[5AP,5HRB,1KBB,YXF,YXW,3MRBF]"
2543,23892,Die Erben der Nacht - Vyrad,Ulrike Schweikert,cbt,YFH,"[5AN,1DDU-GB-ESL,YFT,3MNQ]"
2544,75074,"Ängstlich, wütend, fröhlich sein",Doris Rübel,Ravensburger Verlag,YXE,"[5ABK,YBL,YNM,YXD,YXE,YXFD]"
2545,78512,Penric's Progress,Lois Mcmaster Bujold,BAEN,FMB,[]
2546,54038,Bücherkönig - Die Bibliothek der flüsternden Schatten,Akram El-Bahay,Lübbe,FMB,[1HBE]
2547,77168,Disney Die Eiskönigin 2: Spiel- und Bastelspaß,,Nelson Verlag,YBCH,"[5AD,4CA,JNLA,YBGC,YBLD,YBLL,YF,YNA]"
2548,44370,Die Eiskönigin 2 - Magnet-Spiel-Buch,,Schwager und Steinlein,YBCS2,"[5AD,ATFV,YBCH,YBCS2,YBG,YBL]"
2549,29835,Disney Die Eiskönigin: Sticker-Album-Set,,Panini Verlags GmbH,YBCH,"[5AD,YBCH,YBG,YBL]"
2550,54794,Schnitz mit! Die messerscharfe Kinderschnitzschule,Markus Stickling,Frech Verlag GmbH,YNNB,"[5AH,4CD,YBL]"
2551,70722,"Bauen, tüfteln, selbermachen",Armin Täubner,Frech Verlag GmbH,WFH,"[5AG,5HC,5HK,5HP,5HR,WFQ,YBL]"
2552,26855,Warhammer 40.000 - Malleus,Dan Abnett,Black Library,FLQ,"[FL,FLQ]"
2553,17740,Warhammer 40.000 - Ravenor Inquisitor,Dan Abnett,Black Library,FLS,"[FL,FLS]"
2554,40344,Warhammer 40.000 - Ravenor Venator,Dan Abnett,Black Library,FLS,"[FL,FLS]"
2555,30644,Warhammer 40.000 - Ravenor Solitarius,Dan Abnett,Black Library,FLS,"[FL,FLS]"
2556,69527,Warhammer 40.000 - Cadias Vermächtnis,Justin D. Hill,Black Library,FLQ,"[FL,FLQ]"
2557,26777,Pariah,Dan Abnett,GAMES WORKSHOP,FLR,[]
2558,52171,Warhammer 40.000 - Xenos,Dan Abnett,Black Library,FLQ,"[FL,FLQ]"
2559,30579,Warhammer 40.000 - Für den Imperator,Sandy Mitchell,Black Library,FLQ,"[FL,FLQ]"
2560,2805,Warhammer 40.000 - Hereticus,Dan Abnett,Black Library,FLQ,"[FL,FLQ]"
2561,63958,Warhammer 40.000 - Cadias Ehre,Justin D. Hill,Black Library,FLQ,"[FL,FLQ]"
2562,18257,Warhammer 40.000 - Büsser,Dan Abnett,Black Library,FLQ,"[FL,FLQ,FLS]"
2563,5462,Horus Heresy - Nemesis,James Swallow,Black Library,FMB,"[FL,FM,FMB]"
2564,17705,Warhammer 40.000 - Pariah,Dan Abnett,Black Library,FLQ,"[FL,FLQ,FLS]"
2565,8254,We Are The Beaker Girls,Jacqueline Wilson,Random House UK Ltd,YFN,"[5AK,YFQ]"
2566,68870,Perfect World,Reto Braunschweiler,Books on Demand,FLM,[]
2567,58387,The Kissing Booth - Going the Distance,Beth Reekles,cbt,YFM,"[5AP,5AX,5JA,1KBB-US-WPCA,YXE,YXH,3MRBF]"
2568,60638,Maybe not,Colleen Hoover,dtv Verlagsgesellschaft,FRD,"[5AX,5HRB,5JA,1KBB-US-SWT,FYT,YF]"
2569,19303,Die Lichtbringerin 1,Johanna Danninger,Carlsen Verlag GmbH,YFHR,"[5AT,5AX,5JA,6FG,FBA,FMM,FMR,FMX,FN,FRD,FRT,FXB,FXD,YFM]"
2570,68856,Daddy Long Legs,Jean Webster,Penguin Books Ltd (UK),YXFF,"[5AK,YFA,YFN,YFS]"
2571,65993,Die Chroniken von Azuhr - Der Verfluchte,Bernhard Hennen,FISCHER TOR,FMB,"[FJ,FNF,FNM]"
2572,66306,Loreley,Eve Schauberg,tredition,FB,[]
2573,51277,Großer-Tiger und Christian,Fritz Mühlenweg,dtv Verlagsgesellschaft,YXHB,"[5AM,5AN,1FPC,1FPC-CN-DJ,1FZTG,YFA,YFC,YXHB,3MPBGH,3MPBGJ]"
2574,63851,Percy Jackson 04 and the Battle of the Labyrinth,Rick Riordan,Penguin Books Ltd (UK),YFB,"[5AK,YFC,YFH]"
2575,34372,Das Vermächtnis der Grimms,Nicole Böhm,Drachenmond-Verlag,YFHR,"[FMR,FMX]"
2576,78275,Die drei !!! 33: Küsse im Schnee (drei Ausrufezeichen),Henriette Wich,dtv Verlagsgesellschaft,YFCF,"[5AL,5HRD,YFM,YXHB]"
2577,28557,Die drei out Kids und du: Labyrinth der Piraten,Ulf Blanck,Carlsen Verlag GmbH,YFCF,"[5AJ,YFC]"
2578,72911,Pala 02 - Das Geheimnis der Insel,Marcel van Driel,Oetinger Taschenbuch GmbH,YF,"[5AN,1DDN]"
2579,74258,Pala 03. Verlorene Welt,Marcel van Driel,Oetinger Taschenbuch GmbH,YF,"[5AP,1DDN]"
2580,73721,Fire and Blood,George R. R. Martin,Harper Collins Publ. UK,FM,"[1DDU,1KBB,FJ]"
2581,12519,Der rote Planet,Alexander A. Bogdanow,nexx verlag,FB,[]
2582,18285,The Edge of Great,Micol Ostow,Scholastic Ltd.,XADC,"[XAB,XQA,YFB,YFN,YFQ,YFZZ,YXHB]"
2583,24033,By The Time You Read This I'll Be Dead,Julie Anne Peters,Hachette Book Group USA,YFB,[]
2584,58585,Das Herz der verlorenen Dinge,Tad Williams,Klett-Cotta Verlag,FMB,[FYT]
2585,6473,Erkläre mir die Osterzeit ...,Ingmar Wendland,Coppenrath F,YBCH,"[5ABK,5AC,5HPF,5PGM,YBCH,YBL,YNRX]"
2586,21847,Spin the Dawn,Elizabeth Lim,KNOPF,YFH,"[YFM,YXP]"
2587,69976,Aus den Filmen zu Harry Potter: Origami,"Janessa Munt, Maria S. Barbo, Betsy Peterschmidt",Panini Verlags GmbH,WFTM,"[5AK,ATF,FMM,FZ,WFTM,YBG,YBL,YFH,YNF]"
2588,9323,The Name of the Wind. 10th Anniversary Edition,Patrick Rothfuss,Orion Publishing Group,FBA,[FM]
2589,57610,Delirium,Lauren Oliver,Carlsen Verlag GmbH,YFHR,"[5AQ,5JA,1KBB,FLP,FMR,YFC,YFE,YFM]"
2590,8503,Eine Tüte grüner Wind,Gesine Schulz,Carlsen Verlag GmbH,YFB,"[5AL,1DDR,YFN]"
2591,5534,The Incredible Record Smashers,Jenny Pearson,Usborne Publishing,YFB,"[5AK,4Z-GB-ACJ,YFQ,YNF,YXF]"
2592,66280,Sterntagebücher,Stanis'aw Lem,Suhrkamp Verlag AG,FBA,"[FBA,FLS,FU,FYB,FYT]"
2593,76801,Fingerstempeln: Tiere,Fiona Watt,Usborne Verlag,YBG,"[5AG,YBL]"
2594,58916,See You in the Cosmos,Jack Cheng,Penguin Random House Children's UK,YFN,[5AK]
2595,65695,Zu Hause redet das Gras,Katherine Rundell,Carlsen Verlag GmbH,YFN,[5AN]
2596,66755,Tiger Eyes,Judy Blume,Pan Macmillan,YFN,"[5AN,YXF,YXG]"
2597,63093,Hunter Legacy - Düstere Leidenschaft,Lara Adrian,LYX,FMR,"[5JA,1KBB,FRD,FRT]"
2598,76552,Namenlose Kulte,Howard Phillips Lovecraft,Festa Verlag,FH,[FM]
2599,43125,Chillen macht den Meister,Jakob M. Leonhardt,Arena Verlag GmbH,YFM,"[5AM,5JB,YFM,YFQ,YFS]"
2600,73958,Dinos - Meine Kindergarten-Freunde,,HABA Sales GmbH & Co.KG,YBC,"[5AC,YBG]"
2601,72066,Banshee Livie 02: Weltrettung für Fortgeschrittene,Miriam Rademacher,Sternensand Verlag,FMK,"[5AN,FMX,YF]"
2602,23386,"Mein großes ""Ich kann zeichnen!""-Buch",Fiona Watt,Usborne Verlag,YBG,"[5AF,YBL]"
2603,635,Kratzle dich schlau - Erste Buchstaben,,Loewe Verlag GmbH,YBLA,"[5AF,5AR,4CA,YBG,YBLA,YZG]"
2604,53855,Simone de Beauvoir,María Isabel Sánchez Vegara,Insel Verlag GmbH,DNBM1,"[5AF,DNBM1,JBSF1,QDHR5,YBCS,YBL,YNB,YNG,YNMF,YX]"
2605,13506,"AWOL 01 - Agent Without Licence: Last, Best Hope",Andrew Lane,Bonnier Books UK,YF,[5AK]
2606,32710,The Powerpuff Girls: Mission Impuffable,The Powerpuff Girls,Hachette Children's Group,YFB,[YFC]
2607,8602,"Chronicles of Narnia 02. Lion, the Witch and the Wardrobe",Clive Staples Lewis,Harper Collins Publ. USA,YFH,[YFA]
2608,2713,Harry Potter and the Chamber of Secrets,J.K. Rowling,Bloomsbury Publishing PLC,YFH,[FM]
2609,64333,Buchstabenrätsel zum Lesenlernen (1. Lesestufe),"VEB SPIELEKOMBINAT Katja Volk, Katja Volk",Ravensburger Verlag,YPCA2,"[5AG,4CD,YBL,YNVP]"
2610,18017,"Kreuzworträtsel zum Lesenlernen (1. Lesestufe), grün; .",Martine Richter,Ravensburger Verlag,YPCA2,"[5AG,4CD]"
2611,22215,In Another World With My Smartphone: Volume 10,Patora Fuyuhara,J-Novel Club,YFB,[]
2612,28713,"Weitgucker, Schnellspucker, Wegducker - Rekordverdächtiges aus der Tierwelt",Birgit Niehaus,dtv Verlagsgesellschaft,WDKX,"[5AK,WDKX,WFX,WJ,WZG,WZS,YBG,YF,YN,YNN,YNNB,YNVP,YZ,YZG,YZS]"
2613,27826,Das Erbe der Macht - Schattenchronik 1: Das Erwachen,"Suchanek Andreas, Andreas Suchanek",Lindwurm Verlag,FMH,"[FMH,FMX]"
2614,76402,Age of Trinity - Silbernes Schweigen,Nalini Singh,LYX,FMR,"[5JA,1DTA,3MRBH]"
2615,13223,Das Geheimnis im 13. Stock,Sid Fleischman,Carlsen Verlag GmbH,YFC,"[5AK,5AM,YFN,YFQ]"
2616,25489,Basteln macht stark!,"Sandra Winkler, Daniela Wallmann",Frech Verlag GmbH,YNG,"[5AC,5LC,WF,YBL]"
2617,58765,Silvershade Academy 1: Verborgenes Schicksal,Annie Laine,Carlsen Verlag GmbH,YFHR,"[5AQ,5JA,5LKE,6FG,FMR,FMX,FRT,YFHR]"
2618,56835,Bibi & Tina Rätselspaß mit Fensterstickern,,Schwager und Steinlein,YNNH4,"[5AG,YBGC,YBL,YNNH4,YNVP,YZG]"
2619,54013,Harry Potter and the Cursed Child - Parts I & II,"Joanne K. Rowling, Jack Thorne, John Tiffany","Little, Brown Book Group",YNDS,"[5AK,2ACB,DD,FBA,FJ,FM,YFB,YFH]"
2620,68935,Agatha Christie,María Isabel Sánchez Vegara,Insel Verlag GmbH,YBCS,"[5AD,5AF,YBC,YBL,YNB,YNL]"
2621,20806,Metro - Die Trilogie,Dmitry Glukhovsky,Heyne Verlag,FLQ,[1DTA]
2622,73220,King Arthur's Sister in Washington's Court,Kim Iverson Headlee,"System Support Services, Inc",FMH,[3KHF]
2623,69857,Die Stadt der verschwundenen Kinder,Caragh O'Brien,Heyne Taschenbuch,YFE,"[5AQ,1DDR]"
2624,18167,American Gods. Illustrated Edition,Neil Gaiman,Headline,KNTC,"[FBA,FM,FN,QRSW]"
2625,62862,Das schaurige Haus,Martina Wildner,"Beltz GmbH, Julius",YFCF,"[5AM,YFCF,YFD,YP,YXHB,YXQF]"
2626,11381,Die Apokalypse Gottes,Alexander Laurent,Books on Demand,FB,[]
2627,43171,Die Lügen des Locke Lamora,Scott Lynch,Heyne Taschenbuch,FYT,"[FM,FYT]"
2628,71060,Fallen Angels 01 - Die Ankunft,J. R. Ward,Heyne Taschenbuch,FMR,"[FRX,FYT]"
2629,39933,Die Kinder Húrins,John Ronald Reuel Tolkien,Klett-Cotta Verlag,FMB,"[FYT,YFH]"
2630,11356,Artemis Fowl - Die verlorene Kolonie,Eoin Colfer,Ullstein Taschenbuchvlg.,YFH,"[1DDR,FBC,FJ,FL,FMK,FYT,YFC,YFH,YFQ,3MRBA]"
2631,73942,Artemis Fowl. Das magische Tor,Eoin Colfer,Ullstein Taschenbuchvlg.,YFCB,"[1DDR,FBA,FBC,FJ,FLG,FMK,FN,FYT,YFCB,YFCF,YFD,YFH,YFQ,3MRBA]"
2632,32939,Artemis Fowl - Das Zeitparadox,Eoin Colfer,Ullstein Taschenbuchvlg.,FLG,"[1DDR,FBC,FJ,FLG,FMK,FYT,YFC,YFH,YFQ,3MRBA]"
2633,1194,Artemis Fowl - Die Akte,Eoin Colfer,Ullstein Taschenbuchvlg.,YFH,"[1DDR,FBC,FJ,FL,FMK,FYT,YFC,YFH,YFQ,3MRBA]"
2634,23515,"Weinland, M: Ren Dhark - Weg ins Weltall 86: Gefahrenzone Mesopotamia","Manfred Weinland, Jan Gardemann, Nina Morawietz",HJB Verlag & Shop KG,FLS,[]
2635,32982,Game of Thrones 3,George R. R. Martin,Penhaligon,FMB,[]
2636,613,Bride of the Sea,Emma Hamm,Emma Hamm,FRT,[]
2637,37859,Im Schatten des Vesuv,Eilis Dillon,dtv Verlagsgesellschaft,YXHB,"[5AP,5HRB,1DDR,1DST-IT-UMNP,YFT,YXHB,3KBF]"
2638,64228,Tales of Beasts and Magic,Vanessa Golnik,Piper Verlag GmbH,FMR,"[FMR,FRT,YFHR]"
2639,74849,Das Gift der Mondlilie,April Wynter,Books on Demand,YFHR,"[5AQ,FMB,YFHR]"
2640,7322,Tochter des Ozeans,Leinani Klaas,Isegrim,FMR,"[FMX,FRT]"
2641,35291,Peppa Pig: Peppa Se Va a Dormir (Bedtime for Peppa),Scholastic,SCHOLASTIC,YBLJ,"[YFP,YFZZ]"
2642,33077,Emile et les detectives,Erich Kästner,Hachette,YF,[2ADF]
2643,73710,Das erste Gesetz der Magie,Terry Goodkind,Blanvalet,FMB,"[1KB,FYT]"
2644,55227,Toffee,Sarah Crossan,Bloomsbury UK,YFN,"[5AN,5AP,YFV,YXA,YXS]"
2645,49970,Watership Down,Richard Adams,Penguin Books Ltd (UK),FBA,"[FBC,YFP]"
2646,31738,Traveller,Richard Adams,Edition Phantasia,FM,[]
2647,17710,The Pearl,John Steinbeck,Penguin Books Ltd (UK),YFA,"[5AM,5AN]"
2648,62407,Die drei out - Im Schatten des Giganten,Kari Erlhoff,Carlsen,YFCF,"[5AL,YFC]"
2649,1400,Die drei ???: und das blaue Biest (drei Fragezeichen),Hendrik Buchna,Carlsen Verlag GmbH,YFCF,"[5AL,YF,YFB,YFC]"
2650,23951,LEGO® NINJAGO® - Entdecke Ninjago City,,AMEET Verlag,YBG,[YBL]
2651,60163,The Marrow Thieves,Cherie Dimaline,Jacaranda Books Art Music Ltd,YFB,"[5AN,1KBC,2ACB,YFC,YFG,YFH,YFJ,YFM,YFN,3MR]"
2652,68548,Die linke Hand der Dunkelheit,Ursula K. Le Guin,Heyne Taschenbuch,FLC,"[FXS,FYT]"
2653,53974,Das Netz der Sterne,Andreas Brandhorst,Piper Verlag GmbH,FLW,[FL]
2654,5441,Star Trek Online,Michael A. Martin,Gallery Books,FL,[]
2655,12805,A Clash of Kings: The Illustrated Edition,George R. R. Martin,Random House LCC US,FMB,"[FJ,FL,FYV]"
2656,48444,STAR WARS Flieger falten,"Pat Murphy, Benjamin Harper",Panini Verlags GmbH,WFTM,"[5AJ,FLS,YBGS,YBL]"
2657,38641,Stoneheart 2: Befreites Feuer,Asuka Lionera,Carlsen Verlag GmbH,YFHR,"[5AT,5JA,6FG,FMB,FMR,FN,FRT,YFHR]"
2658,10852,It could be worse - oder?,"Emer O'Sullivan, Dietmar Rösler",Rowohlt Repertoire,YPCK2,"[5AP,4CF,1DDR,2ACB,YBLA,YFB,YFM,YFN,3MPQX]"
2659,2350,"I Survived the Nazi Invasion, 1944",Lauren Tarshis,Scholastic US,XADC,"[YFB,YFT,YFY,YNH]"
2660,27189,A Dash of Poison,Adam Frost,Little Tiger Press Group,YFCF,"[5AG,YFP]"
2661,74752,Das Buch der gelöschten Wörter - Zwischen den Seiten,Mary E. Garner,Lübbe,FMR,"[1DDU-GB-ESL,FMR,FMW,FMX,3MRBH]"
2662,961,Geliebter Roboter,Isaac Asimov,Heyne Taschenbuch,FL,[]
2663,69619,Experimentieren und Entdecken,Angela Weinhold,Ravensburger Verlag,YNTD,"[5AD,YBL,YNNV,YNP,YNTA,YNTD,YNV]"
2664,7059,Death's Strife,Anthony Chesterfield,Xlibris US,FM,[]
2665,26904,Highly Illogical Behaviour,John Corey Whaley,Faber And Faber Ltd.,YXHL,"[5AN,5AQ,YFM,YFN,YFQ]"
2666,7050,Die Hexe Nudelzopf und die Prinzenfrösche,Friederike Wagner,Obelisk Verlag,YBC,[YFQ]
2667,56896,Dear Nobody,Berlie Doherty,Penguin Books Ltd (UK),YXHY,"[5AN,YFB,YXF]"
2668,35675,Mission: Exit - Gefangen im Märchenland,Lou Ford,Edition Michael Fischer,YBG,"[WD,YBG,YBL]"
2669,30664,The Tiger at Midnight,Swati Teerdhala,KATHERINE TEGEN BOOKS,YFC,[YFH]
2670,12649,Clockwork Angel,Cassandra Clare,MARGARET K MCELDERRY BOOKS,YFC,"[1D,YFH,YFT]"
2671,6143,A Curse So Dark and Lonely,Brigid Kemmerer,Bloomsbury UK,YFHR,"[5AQ,YFB,YFM,YXK]"
2672,2189,365 Ideen für deine LEGO® Steine,Simon Hugo,Dorling Kindersley Verlag,YBG,"[5AG,YBL,YN,YNV,YZG]"
2673,38819,Das Tor,Basma Abdel Aziz,Heyne Taschenbuch,FDB,"[1HBE,FL]"
2674,68483,Göttertochter,Eleanor Herman,FISCHER FJB,YFH,[5AQ]
2675,22673,Obsidian 5: Opposition. Schattenblitz,Jennifer L. Armentrout,Carlsen Verlag GmbH,YFHR,"[5AQ,1KBB,FL,FMR,FMX,YFB,YFG,YFM]"
2676,43973,Obsidian 4: Origin. Schattenfunke,Jennifer L. Armentrout,Carlsen Verlag GmbH,YFHR,"[5AQ,1KBB,FL,FMR,FMX,YFB,YFG,YFM]"
2677,69928,"Sturmtochter, Band 3: Für immer vereint",Bianca Iosivoni,Ravensburger Verlag,YFM,"[5AQ,5AX,1DDU-GB-S,FRD,FRM,YFB,YFM]"
2678,7193,Mein Hund,Patricia Mennen,Ravensburger Verlag,YBLL,"[5ABK,WNGD,YBLL,YNNH1,YNNJ21,YNNJ3]"
